Date/Time,0cm EAG Soil Moisture [%] ,-10cm EAG Soil Moisture [%],-20cm EAG Soil Moisture [%],-30cm EAG Soil Moisture [%],-40cm EAG Soil Moisture [%],-50cm EAG Soil Moisture [%]
2019-07-17 06:00:00,0.01,4.86,5.79,10.5,9.29,19.1
2019-07-17 07:00:00,0.01,4.82,5.76,10.47,9.28,19.1
2019-07-17 08:00:00,0.01,4.82,5.74,10.44,9.27,19.09
2019-07-17 09:00:00,0.01,4.9,5.72,10.41,9.25,19.09
2019-07-17 10:00:00,0.02,5.04,5.72,10.38,9.23,19.07
2019-07-17 11:00:00,0.02,5.25,5.75,10.35,9.22,19.04
2019-07-17 12:00:00,0.02,5.37,5.8,10.36,9.21,19.04
2019-07-17 13:00:00,0.01,5.46,5.84,10.37,9.2,19.02
2019-07-17 14:00:00,0.01,5.52,5.89,10.38,9.19,19
2019-07-17 15:00:00,0.01,5.57,5.94,10.4,9.19,18.98
2019-07-17 16:00:00,0.01,5.57,5.97,10.43,9.19,18.97
2019-07-17 17:00:00,0.01,5.56,6.01,10.47,9.2,18.97
2019-07-17 18:00:00,0.01,5.48,6.05,10.52,9.21,18.98
2019-07-17 19:00:00,0.01,5.32,6.06,10.55,9.22,18.98
2019-07-17 20:00:00,0.01,5.26,6.06,10.59,9.24,18.98
2019-07-17 21:00:00,0.01,5.21,6.05,10.61,9.26,19
2019-07-17 22:00:00,0.01,5.15,6.03,10.63,9.27,19.01
2019-07-17 23:00:00,0.01,5.11,6.01,10.63,9.29,19.03
2019-07-18 00:00:00,0.01,5.07,5.99,10.63,9.3,19.04
2019-07-18 01:00:00,0.01,5.02,5.97,10.63,9.31,19.06
2019-07-18 02:00:00,0.01,4.98,5.95,10.62,9.32,19.07
2019-07-18 03:00:00,0.01,4.94,5.93,10.62,9.32,19.09
2019-07-18 04:00:00,0.01,4.9,5.91,10.6,9.32,19.09
2019-07-18 05:00:00,0.01,4.87,5.89,10.57,9.32,19.09
2019-07-18 06:00:00,0.01,4.82,5.86,10.53,9.31,19.1
2019-07-18 07:00:00,0.01,4.78,5.83,10.5,9.31,19.1
2019-07-18 08:00:00,0.01,4.79,5.81,10.47,9.29,19.1
2019-07-18 09:00:00,0.01,4.86,5.8,10.43,9.29,19.09
2019-07-18 10:00:00,0.02,5,5.8,10.38,9.26,19.08
2019-07-18 11:00:00,0.02,5.18,5.81,10.37,9.26,19.06
2019-07-18 12:00:00,0.02,5.35,5.86,10.36,9.25,19.05
2019-07-18 13:00:00,0.01,5.43,5.91,10.39,9.23,19.03
2019-07-18 14:00:00,0.01,5.48,5.96,10.43,9.23,19.03
2019-07-18 15:00:00,0.01,5.48,6.01,10.45,9.23,19.03
2019-07-18 16:00:00,0.01,5.42,6.06,10.5,9.24,19.03
2019-07-18 17:00:00,0.01,5.35,6.09,10.52,9.26,19.03
2019-07-18 18:00:00,0.01,5.33,6.09,10.54,9.26,19.03
2019-07-18 19:00:00,0.01,5.32,6.08,10.56,9.28,19.04
2019-07-18 20:00:00,0.01,5.3,6.09,10.59,9.3,19.07
2019-07-18 21:00:00,0.01,5.25,6.08,10.61,9.31,19.07
2019-07-18 22:00:00,0.01,5.19,6.07,10.62,9.32,19.09
2019-07-18 23:00:00,0.01,5.13,6.05,10.63,9.33,19.1
2019-07-19 00:00:00,0.01,5.08,6.03,10.62,9.34,19.11
2019-07-19 01:00:00,0.01,5.03,6.01,10.61,9.35,19.13
2019-07-19 02:00:00,0.01,4.98,5.98,10.6,9.36,19.14
2019-07-19 03:00:00,0.01,4.93,5.95,10.57,9.36,19.15
2019-07-19 04:00:00,0.01,4.87,5.93,10.55,9.35,19.16
2019-07-19 05:00:00,0.01,4.82,5.89,10.53,9.34,19.16
2019-07-19 06:00:00,0.01,4.78,5.87,10.51,9.33,19.16
2019-07-19 07:00:00,0.01,4.75,5.84,10.48,9.33,19.17
2019-07-19 08:00:00,0.01,4.77,5.83,10.46,9.32,19.16
2019-07-19 09:00:00,0.02,4.85,5.81,10.43,9.32,19.15
2019-07-19 10:00:00,0.02,4.99,5.81,10.41,9.3,19.15
2019-07-19 11:00:00,0.02,5.17,5.84,10.39,9.29,19.13
2019-07-19 12:00:00,0.02,5.32,5.88,10.39,9.28,19.12
2019-07-19 13:00:00,0.01,5.42,5.93,10.4,9.28,19.11
2019-07-19 14:00:00,0.01,5.47,5.99,10.41,9.27,19.1
2019-07-19 15:00:00,0.01,5.49,6.04,10.46,9.27,19.09
2019-07-19 16:00:00,0.01,5.48,6.09,10.52,9.28,19.09
2019-07-19 17:00:00,0.01,5.44,6.13,10.56,9.28,19.08
2019-07-19 18:00:00,0.01,5.38,6.15,10.59,9.29,19.09
2019-07-19 19:00:00,0.01,5.24,6.15,10.63,9.31,19.09
2019-07-19 20:00:00,0.01,5.16,6.14,10.66,9.32,19.1
2019-07-19 21:00:00,0.01,5.13,6.13,10.68,9.36,19.12
2019-07-19 22:00:00,0.01,5.09,6.1,10.69,9.38,19.14
2019-07-19 23:00:00,0.01,5.06,6.07,10.69,9.39,19.15
2019-07-20 00:00:00,0.01,5.03,6.05,10.68,9.4,19.18
2019-07-20 01:00:00,0.01,5.02,6.03,10.68,9.41,19.2
2019-07-20 02:00:00,0.01,4.97,6.02,10.67,9.42,19.21
2019-07-20 03:00:00,0.01,4.91,6.01,10.65,9.41,19.23
2019-07-20 04:00:00,0.01,4.88,5.97,10.63,9.41,19.24
2019-07-20 05:00:00,0.01,4.85,5.96,10.6,9.4,19.26
2019-07-20 06:00:00,0.01,4.8,5.92,10.58,9.4,19.26
2019-07-20 07:00:00,0.01,4.78,5.9,10.55,9.4,19.27
2019-07-20 08:00:00,0.01,4.79,5.87,10.53,9.38,19.26
2019-07-20 09:00:00,0.02,4.87,5.86,10.5,9.38,19.26
2019-07-20 10:00:00,0.02,5,5.86,10.48,9.37,19.25
2019-07-20 11:00:00,0.02,5.18,5.89,10.46,9.36,19.24
2019-07-20 12:00:00,0.02,5.32,5.92,10.48,9.36,19.23
2019-07-20 13:00:00,0.01,5.38,5.96,10.47,9.34,19.21
2019-07-20 14:00:00,0.01,5.42,6.02,10.48,9.34,19.19
2019-07-20 15:00:00,0.01,5.46,6.06,10.51,9.34,19.19
2019-07-20 16:00:00,0.01,5.43,6.11,10.54,9.35,19.19
2019-07-20 17:00:00,0.01,5.29,6.14,10.59,9.35,19.19
2019-07-20 18:00:00,0.01,5.23,6.15,10.63,9.36,19.19
2019-07-20 19:00:00,0.01,5.16,6.15,10.66,9.38,19.2
2019-07-20 20:00:00,0.01,5.06,6.13,10.68,9.4,19.22
2019-07-20 21:00:00,0.01,5.02,6.13,10.71,9.42,19.25
2019-07-20 22:00:00,0.01,4.99,6.11,10.73,9.44,19.26
2019-07-20 23:00:00,0.01,4.95,6.09,10.71,9.46,19.28
2019-07-21 00:00:00,0.01,4.91,6.07,10.71,9.47,19.3
2019-07-21 01:00:00,0.01,4.88,6.04,10.69,9.47,19.31
2019-07-21 02:00:00,0.01,4.84,6.03,10.69,9.47,19.33
2019-07-21 03:00:00,0.01,4.79,6,10.67,9.47,19.35
2019-07-21 04:00:00,0.01,4.74,5.97,10.65,9.47,19.36
2019-07-21 05:00:00,0.01,4.7,5.94,10.62,9.47,19.36
2019-07-21 06:00:00,0.01,4.66,5.92,10.6,9.46,19.37
2019-07-21 07:00:00,0.01,4.64,5.89,10.57,9.45,19.37
2019-07-21 08:00:00,0.01,4.67,5.88,10.55,9.45,19.37
2019-07-21 09:00:00,0.02,4.74,5.86,10.53,9.44,19.36
2019-07-21 10:00:00,0.02,4.87,5.86,10.5,9.42,19.36
2019-07-21 11:00:00,0.02,5.06,5.88,10.49,9.42,19.35
2019-07-21 12:00:00,0.02,5.19,5.92,10.48,9.41,19.33
2019-07-21 13:00:00,0.01,5.27,5.97,10.49,9.4,19.32
2019-07-21 14:00:00,0.01,5.31,6.02,10.5,9.4,19.3
2019-07-21 15:00:00,0.01,5.33,6.07,10.53,9.4,19.29
2019-07-21 16:00:00,0.01,5.31,6.11,10.57,9.4,19.29
2019-07-21 17:00:00,0.01,5.25,6.14,10.6,9.4,19.29
2019-07-21 18:00:00,0.01,5.17,6.16,10.64,9.41,19.29
2019-07-21 19:00:00,0.01,5.1,6.15,10.68,9.43,19.3
2019-07-21 20:00:00,0.01,5.03,6.14,10.69,9.45,19.32
2019-07-21 21:00:00,0.01,5,6.13,10.71,9.46,19.34
2019-07-21 22:00:00,0.01,4.97,6.11,10.71,9.48,19.36
2019-07-21 23:00:00,0.01,4.95,6.1,10.72,9.5,19.38
2019-07-22 00:00:00,0.01,4.91,6.08,10.72,9.51,19.41
2019-07-22 01:00:00,0.01,4.86,6.06,10.71,9.51,19.42
2019-07-22 02:00:00,0.01,4.82,6.03,10.7,9.51,19.43
2019-07-22 03:00:00,0.01,4.79,6.01,10.68,9.52,19.45
2019-07-22 04:00:00,0.01,4.75,5.99,10.66,9.52,19.46
2019-07-22 05:00:00,0.01,4.71,5.96,10.64,9.52,19.49
2019-07-22 06:00:00,0.01,4.67,5.94,10.62,9.51,19.49
2019-07-22 07:00:00,0.01,4.64,5.92,10.6,9.5,19.5
2019-07-22 08:00:00,0.01,4.65,5.89,10.57,9.49,19.51
2019-07-22 09:00:00,0.02,4.72,5.88,10.54,9.47,19.49
2019-07-22 10:00:00,0.02,4.84,5.88,10.51,9.47,19.46
2019-07-22 11:00:00,0.02,5.02,5.9,10.49,9.45,19.45
2019-07-22 12:00:00,0.02,5.16,5.93,10.49,9.44,19.44
2019-07-22 13:00:00,0.01,5.26,5.97,10.49,9.43,19.42
2019-07-22 14:00:00,0.01,5.3,6.01,10.5,9.42,19.42
2019-07-22 15:00:00,0.01,5.32,6.05,10.53,9.42,19.42
2019-07-22 16:00:00,0.01,5.32,6.08,10.55,9.43,19.4
2019-07-22 17:00:00,0.01,5.31,6.11,10.59,9.43,19.41
2019-07-22 18:00:00,0.01,5.3,6.14,10.62,9.44,19.41
2019-07-22 19:00:00,0.01,5.26,6.16,10.67,9.47,19.42
2019-07-22 20:00:00,0.01,5.19,6.17,10.7,9.49,19.43
2019-07-22 21:00:00,0.01,5.15,6.17,10.73,9.5,19.45
2019-07-22 22:00:00,0.01,5.1,6.15,10.75,9.51,19.47
2019-07-22 23:00:00,0.01,5.06,6.14,10.77,9.53,19.49
2019-07-23 00:00:00,0.01,5.02,6.13,10.78,9.54,19.5
2019-07-23 01:00:00,0.01,4.98,6.11,10.76,9.56,19.52
2019-07-23 02:00:00,0.01,4.94,6.09,10.75,9.56,19.55
2019-07-23 03:00:00,0.01,4.91,6.07,10.74,9.57,19.55
2019-07-23 04:00:00,0.01,4.87,6.05,10.72,9.57,19.57
2019-07-23 05:00:00,0.01,4.83,6.03,10.71,9.57,19.59
2019-07-23 06:00:00,0.01,4.79,6.01,10.69,9.56,19.6
2019-07-23 07:00:00,0.01,4.77,5.99,10.67,9.57,19.61
2019-07-23 08:00:00,0.01,4.77,5.97,10.64,9.61,19.6
2019-07-23 09:00:00,0.02,4.85,5.95,10.62,9.54,19.6
2019-07-23 10:00:00,0.02,4.96,5.95,10.6,9.54,19.59
2019-07-23 11:00:00,0.02,5.09,5.97,10.58,9.53,19.58
2019-07-23 12:00:00,0.01,5.17,5.99,10.56,9.52,19.57
2019-07-23 13:00:00,0.01,5.23,6.01,10.56,9.5,19.56
2019-07-23 14:00:00,0.01,5.26,6.04,10.57,9.49,19.54
2019-07-23 15:00:00,0.01,5.28,6.06,10.59,9.48,19.53
2019-07-23 16:00:00,0.01,5.27,6.09,10.61,9.49,19.53
2019-07-23 17:00:00,0.01,5.26,6.12,10.63,9.5,19.53
2019-07-23 18:00:00,0.01,5.24,6.13,10.67,9.51,19.53
2019-07-23 19:00:00,0.01,5.2,6.15,10.7,9.52,19.54
2019-07-23 20:00:00,0.01,5.16,6.17,10.73,9.54,19.55
2019-07-23 21:00:00,0.01,5.11,6.16,10.76,9.55,19.57
2019-07-23 22:00:00,0.01,5.07,6.15,10.77,9.56,19.58
2019-07-23 23:00:00,0.01,5.02,6.13,10.77,9.59,19.6
2019-07-24 00:00:00,0.01,4.98,6.12,10.77,9.59,19.62
2019-07-24 01:00:00,0.01,4.94,6.1,10.77,9.6,19.65
2019-07-24 02:00:00,0.01,4.9,6.08,10.77,9.6,19.66
2019-07-24 03:00:00,0.01,4.84,6.06,10.74,9.61,19.67
2019-07-24 04:00:00,0.01,4.8,6.04,10.72,9.6,19.69
2019-07-24 05:00:00,0.01,4.76,6.01,10.7,9.6,19.7
2019-07-24 06:00:00,0.01,4.73,5.99,10.68,9.6,19.71
2019-07-24 07:00:00,0.01,4.7,5.97,10.66,9.59,19.71
2019-07-24 08:00:00,0.01,4.7,5.95,10.63,9.58,19.71
2019-07-24 09:00:00,0.02,4.77,5.93,10.61,9.57,19.7
2019-07-24 10:00:00,0.02,4.89,5.94,10.58,9.56,19.69
2019-07-24 11:00:00,0.02,5.03,5.95,10.57,9.54,19.67
2019-07-24 12:00:00,0.01,5.14,5.98,10.56,9.54,19.66
2019-07-24 13:00:00,0.01,5.22,6.01,10.56,9.52,19.68
2019-07-24 14:00:00,0.01,5.24,6.04,10.57,9.51,19.64
2019-07-24 15:00:00,0.01,5.25,6.06,10.59,9.51,19.63
2019-07-24 16:00:00,0.01,5.25,6.09,10.61,9.51,19.62
2019-07-24 17:00:00,0.01,5.21,6.13,10.65,9.53,19.63
2019-07-24 18:00:00,0.01,5.08,6.15,10.69,9.53,19.62
2019-07-24 19:00:00,0.01,4.97,6.14,10.72,9.55,19.64
2019-07-24 20:00:00,0.01,4.93,6.13,10.74,9.56,19.65
2019-07-24 21:00:00,0.01,4.9,6.12,10.74,9.58,19.67
2019-07-24 22:00:00,0.01,4.89,6.09,10.74,9.59,19.69
2019-07-24 23:00:00,0.01,4.87,6.07,10.74,9.61,19.72
2019-07-25 00:00:00,0.01,4.84,6.06,10.73,9.63,19.75
2019-07-25 01:00:00,0.01,4.81,6.05,10.73,9.62,19.76
2019-07-25 02:00:00,0.01,4.78,6.04,10.72,9.63,19.75
2019-07-25 03:00:00,0.01,4.75,6.02,10.71,9.62,19.78
2019-07-25 04:00:00,0.01,4.71,6,10.69,9.63,19.77
2019-07-25 05:00:00,0.01,4.68,5.98,10.68,9.64,19.78
2019-07-25 06:00:00,0.01,4.64,5.97,10.66,9.62,19.78
2019-07-25 07:00:00,0.01,4.61,5.95,10.64,9.62,19.8
2019-07-25 08:00:00,0.01,4.61,5.92,10.61,9.6,19.78
2019-07-25 09:00:00,0.02,4.69,5.91,10.59,9.58,19.76
2019-07-25 10:00:00,0.02,4.8,5.91,10.56,9.58,19.76
2019-07-25 11:00:00,0.02,4.96,5.92,10.55,9.57,19.75
2019-07-25 12:00:00,0.01,5.1,5.95,10.54,9.56,19.75
2019-07-25 13:00:00,0.01,5.18,6,10.55,9.56,19.73
2019-07-25 14:00:00,0.01,5.2,6.05,10.56,9.55,19.71
2019-07-25 15:00:00,0.01,5.19,6.08,10.6,9.55,19.72
2019-07-25 16:00:00,0.01,5.14,6.11,10.63,9.55,19.71
2019-07-25 17:00:00,0.01,5.04,6.11,10.67,9.55,19.71
2019-07-25 18:00:00,0.01,4.96,6.11,10.69,9.56,19.72
2019-07-25 19:00:00,0.01,4.88,6.09,10.7,9.57,19.72
2019-07-25 20:00:00,0.01,4.84,6.09,10.72,9.58,19.75
2019-07-25 21:00:00,0.01,4.83,6.09,10.73,9.6,19.75
2019-07-25 22:00:00,0.01,4.8,6.08,10.74,9.61,19.78
2019-07-25 23:00:00,0.01,4.78,6.06,10.74,9.63,19.79
2019-07-26 00:00:00,0.01,4.74,6.05,10.73,9.67,19.82
2019-07-26 01:00:00,0.01,4.71,6.03,10.73,9.68,19.82
2019-07-26 02:00:00,0.01,4.67,6.02,10.72,9.63,19.83
2019-07-26 03:00:00,0.01,4.64,6,10.71,9.63,19.85
2019-07-26 04:00:00,0.01,4.61,5.98,10.69,9.64,19.86
2019-07-26 05:00:00,0.01,4.57,5.96,10.67,9.64,19.87
2019-07-26 06:00:00,0.01,4.55,5.94,10.65,9.63,19.88
2019-07-26 07:00:00,0.01,4.51,5.91,10.65,9.61,19.89
2019-07-26 08:00:00,0.01,4.53,5.89,10.63,9.61,19.87
2019-07-26 09:00:00,0.02,4.6,5.87,10.61,9.6,19.87
2019-07-26 10:00:00,0.02,4.73,5.87,10.59,9.59,19.89
2019-07-26 11:00:00,0.02,4.88,5.89,10.58,9.58,19.87
2019-07-26 12:00:00,0.01,4.99,5.92,10.57,9.56,19.87
2019-07-26 13:00:00,0.01,5.02,5.96,10.57,9.55,19.88
2019-07-26 14:00:00,0.01,4.98,6,10.58,9.55,19.82
2019-07-26 15:00:00,0.01,4.95,6.03,10.6,9.55,19.8
2019-07-26 16:00:00,0.01,4.89,6.05,10.63,9.54,19.79
2019-07-26 17:00:00,0.01,4.81,6.06,10.66,9.55,19.78
2019-07-26 18:00:00,0.01,4.72,6.05,10.69,9.57,19.78
2019-07-26 19:00:00,0.01,4.66,6.04,10.71,9.59,19.8
2019-07-26 20:00:00,0.01,4.6,6.02,10.72,9.59,19.81
2019-07-26 21:00:00,0.01,4.58,6.02,10.73,9.61,19.82
2019-07-26 22:00:00,0.01,4.56,6.01,10.73,9.61,19.84
2019-07-26 23:00:00,0.01,4.53,6,10.72,9.63,19.86
2019-07-27 00:00:00,0.01,4.5,5.98,10.71,9.63,19.87
2019-07-27 01:00:00,0.01,4.47,5.96,10.7,9.64,19.88
2019-07-27 02:00:00,0.01,4.44,5.95,10.7,9.64,19.88
2019-07-27 03:00:00,0.01,4.39,5.93,10.69,9.63,19.9
2019-07-27 04:00:00,0.01,4.34,5.9,10.67,9.62,19.9
2019-07-27 05:00:00,0.01,4.3,5.88,10.65,9.61,19.91
2019-07-27 06:00:00,0.01,4.27,5.86,10.63,9.61,19.9
2019-07-27 07:00:00,0.01,4.25,5.84,10.6,9.59,19.91
2019-07-27 08:00:00,0.01,4.26,5.82,10.57,9.58,19.9
2019-07-27 09:00:00,0.02,4.35,5.8,10.55,9.58,19.89
2019-07-27 10:00:00,0.02,4.47,5.81,10.54,9.56,19.88
2019-07-27 11:00:00,0.02,4.63,5.82,10.51,9.55,19.87
2019-07-27 12:00:00,0.02,4.77,5.86,10.51,9.54,19.85
2019-07-27 13:00:00,0.01,4.84,5.9,10.52,9.54,19.83
2019-07-27 14:00:00,0.01,4.85,5.94,10.53,9.53,19.82
2019-07-27 15:00:00,0.01,4.82,5.96,10.55,9.52,19.83
2019-07-27 16:00:00,0.01,4.79,5.96,10.57,9.52,19.83
2019-07-27 17:00:00,0.01,4.73,5.96,10.58,9.53,19.82
2019-07-27 18:00:00,0.01,4.69,5.96,10.6,9.54,19.83
2019-07-27 19:00:00,0.01,4.63,5.97,10.63,9.56,19.85
2019-07-27 20:00:00,0.06,4.91,5.98,10.65,9.58,19.84
2019-07-27 21:00:00,0.07,5.39,5.98,10.67,9.59,19.82
2019-07-27 22:00:00,0.2,15.13,9.22,12.85,10.31,20.08
2019-07-27 23:00:00,0.11,24.56,10.66,13.72,10.41,20.12
2019-07-28 00:00:00,0.12,24.5,10.03,13.15,10.17,19.99
2019-07-28 01:00:00,0.17,25.84,10.11,13.74,15.44,23.27
2019-07-28 02:00:00,0.09,27.25,10.06,13.96,14.6,22.55
2019-07-28 03:00:00,0.05,27.03,9.5,13.67,13.86,22.2
2019-07-28 04:00:00,0.13,27.98,9.21,13.44,13.42,22.01
2019-07-28 05:00:00,0.08,29.97,8.85,13.14,13.2,30.89
2019-07-28 06:00:00,0.02,30.16,8.48,12.6,12.48,37.38
2019-07-28 07:00:00,0.01,30.14,8.56,12.42,12.2,36.68
2019-07-28 08:00:00,0,29.81,8.58,12.27,12.03,36.29
2019-07-28 09:00:00,0,29.58,8.56,12.12,11.89,36.04
2019-07-28 10:00:00,0,29.47,8.52,12,11.77,35.84
2019-07-28 11:00:00,0.01,29.34,8.47,11.91,11.67,35.66
2019-07-28 12:00:00,0.01,28.98,8.42,11.81,11.58,35.5
2019-07-28 13:00:00,0.02,28.58,8.37,11.76,11.51,35.34
2019-07-28 14:00:00,0,28.55,8.3,11.67,11.44,35.2
2019-07-28 15:00:00,0.03,30.06,9.15,11.66,11.36,42.08
2019-07-28 16:00:00,0.01,32.29,11.58,11.88,11.24,47.91
2019-07-28 17:00:00,0.01,31.61,11.23,11.61,11.2,45.61
2019-07-28 18:00:00,0.01,31.06,10.92,11.49,11.18,44.98
2019-07-28 19:00:00,0.01,30.57,10.66,11.4,11.17,44.58
2019-07-28 20:00:00,0.01,30.13,10.44,11.34,11.16,44.22
2019-07-28 21:00:00,0.01,29.71,10.23,11.28,11.16,43.92
2019-07-28 22:00:00,0,29.33,10.05,11.23,11.16,43.65
2019-07-28 23:00:00,0,28.99,9.88,11.2,11.16,43.41
2019-07-29 00:00:00,0.01,28.68,9.72,11.14,11.16,43.17
2019-07-29 01:00:00,0.01,28.41,9.57,11.09,11.17,42.96
2019-07-29 02:00:00,0.01,28.16,9.42,11.05,11.17,42.77
2019-07-29 03:00:00,0.01,27.93,9.29,11,11.16,42.58
2019-07-29 04:00:00,0.01,27.71,9.17,10.96,11.16,42.4
2019-07-29 05:00:00,0.01,27.51,9.06,10.91,11.15,42.24
2019-07-29 06:00:00,0.02,27.32,8.96,10.86,11.15,42.08
2019-07-29 07:00:00,0.02,27.16,8.86,10.82,11.14,41.91
2019-07-29 08:00:00,0.01,27.08,8.78,10.78,11.12,41.74
2019-07-29 09:00:00,0.01,27.13,8.7,10.74,11.12,41.58
2019-07-29 10:00:00,0.01,27.23,8.65,10.7,11.1,41.42
2019-07-29 11:00:00,0.01,27.41,8.62,10.67,11.09,41.26
2019-07-29 12:00:00,0.01,27.61,8.6,10.64,11.09,41.09
2019-07-29 13:00:00,0.01,27.71,8.6,10.62,11.07,40.9
2019-07-29 14:00:00,0.01,27.74,8.61,10.61,11.05,40.71
2019-07-29 15:00:00,0.01,27.76,8.64,10.62,11.04,40.51
2019-07-29 16:00:00,0.01,27.63,8.65,10.62,11.04,40.33
2019-07-29 17:00:00,0.01,27.36,8.65,10.62,11.03,40.14
2019-07-29 18:00:00,0.01,26.91,8.63,10.63,11.03,39.96
2019-07-29 19:00:00,0,26.32,8.6,10.65,11.03,39.81
2019-07-29 20:00:00,0,25.69,8.57,10.66,11.04,39.67
2019-07-29 21:00:00,0,25.12,8.51,10.66,11.06,39.54
2019-07-29 22:00:00,0,24.56,8.45,10.66,11.06,39.43
2019-07-29 23:00:00,0,24.06,8.39,10.65,11.07,39.31
2019-07-30 00:00:00,0,23.61,8.33,10.63,11.07,39.2
2019-07-30 01:00:00,0,23.2,8.28,10.62,11.07,39.1
2019-07-30 02:00:00,0,22.81,8.22,10.6,11.06,39
2019-07-30 03:00:00,0,22.46,8.16,10.56,11.06,38.9
2019-07-30 04:00:00,0.01,22.13,8.11,10.54,11.05,38.8
2019-07-30 05:00:00,0.01,21.85,8.06,10.51,11.05,38.7
2019-07-30 06:00:00,0.01,21.6,8.01,10.47,11.03,38.59
2019-07-30 07:00:00,0.01,21.4,7.97,10.44,11.01,38.49
2019-07-30 08:00:00,0.01,21.3,7.93,10.41,11,38.38
2019-07-30 09:00:00,0.01,21.35,7.9,10.38,10.98,38.27
2019-07-30 10:00:00,0.01,21.53,7.89,10.34,10.97,38.15
2019-07-30 11:00:00,0.01,21.81,7.89,10.33,10.94,38.02
2019-07-30 12:00:00,0.01,22.19,7.9,10.31,10.93,37.89
2019-07-30 13:00:00,0.01,22.86,7.92,10.3,10.91,37.77
2019-07-30 14:00:00,0.01,22.64,8.01,10.29,10.89,37.63
2019-07-30 15:00:00,0.01,22.79,8.02,10.3,10.87,37.47
2019-07-30 16:00:00,0.01,22.58,8.08,10.32,10.86,37.31
2019-07-30 17:00:00,0.01,22.33,8.13,10.34,10.86,37.16
2019-07-30 18:00:00,0.01,21.83,8.16,10.37,10.85,37.03
2019-07-30 19:00:00,0.01,21.29,8.18,10.4,10.85,36.91
2019-07-30 20:00:00,0,20.72,8.17,10.43,10.86,36.8
2019-07-30 21:00:00,0,20.19,8.15,10.45,10.86,36.73
2019-07-30 22:00:00,0,19.71,8.11,10.45,10.87,36.65
2019-07-30 23:00:00,0,19.25,8.07,10.46,10.86,36.58
2019-07-31 00:00:00,0,18.87,8.02,10.45,10.87,36.49
2019-07-31 01:00:00,0,18.56,7.98,10.44,10.86,36.42
2019-07-31 02:00:00,0,18.26,7.94,10.42,10.85,36.35
2019-07-31 03:00:00,0,17.99,7.89,10.4,10.84,36.28
2019-07-31 04:00:00,0,17.75,7.85,10.37,10.83,36.2
2019-07-31 05:00:00,0,17.53,7.81,10.35,10.82,36.11
2019-07-31 06:00:00,0,17.33,7.78,10.33,10.8,36.03
2019-07-31 07:00:00,0,17.16,7.74,10.3,10.78,35.95
2019-07-31 08:00:00,0,17.08,7.72,10.27,10.77,35.86
2019-07-31 09:00:00,0.01,17.13,7.69,10.25,10.75,35.77
2019-07-31 10:00:00,0.01,17.34,7.68,10.23,10.73,35.66
2019-07-31 11:00:00,0.01,17.62,7.69,10.21,10.7,35.54
2019-07-31 12:00:00,0.01,17.98,7.71,10.19,10.68,35.39
2019-07-31 13:00:00,0.01,18.27,7.75,10.19,10.66,35.26
2019-07-31 14:00:00,0.01,18.47,7.81,10.19,10.63,35.11
2019-07-31 15:00:00,0.01,18.54,7.87,10.2,10.61,34.95
2019-07-31 16:00:00,0.01,18.5,7.94,10.23,10.6,34.79
2019-07-31 17:00:00,0.01,18.39,8.01,10.27,10.59,34.64
2019-07-31 18:00:00,0.01,18.14,8.07,10.3,10.59,34.5
2019-07-31 19:00:00,0.01,17.7,8.09,10.34,10.6,34.39
2019-07-31 20:00:00,0.01,17.27,8.08,10.37,10.6,34.3
2019-07-31 21:00:00,0,16.86,8.06,10.4,10.63,34.24
2019-07-31 22:00:00,0,16.48,8.02,10.41,10.67,34.17
2019-07-31 23:00:00,0,16.14,7.98,10.42,10.64,34.1
2019-08-01 00:00:00,0,15.84,7.93,10.41,10.65,34.02
2019-08-01 01:00:00,0,15.58,7.89,10.41,10.65,33.97
2019-08-01 02:00:00,0,15.34,7.84,10.39,10.64,33.9
2019-08-01 03:00:00,0,15.12,7.79,10.38,10.62,33.82
2019-08-01 04:00:00,0,14.93,7.75,10.35,10.61,33.74
2019-08-01 05:00:00,0,14.74,7.7,10.33,10.6,33.67
2019-08-01 06:00:00,0,14.57,7.66,10.3,10.58,33.59
2019-08-01 07:00:00,0,14.43,7.61,10.27,10.56,33.52
2019-08-01 08:00:00,0,14.36,7.57,10.24,10.55,33.43
2019-08-01 09:00:00,0.01,14.41,7.55,10.22,10.53,33.34
2019-08-01 10:00:00,0.01,14.59,7.55,10.2,10.5,33.24
2019-08-01 11:00:00,0.01,14.88,7.55,10.18,10.48,33.12
2019-08-01 12:00:00,0.01,15.27,7.59,10.17,10.46,32.96
2019-08-01 13:00:00,0.01,15.59,7.63,10.16,10.44,32.8
2019-08-01 14:00:00,0.01,15.84,7.69,10.17,10.41,32.65
2019-08-01 15:00:00,0.01,16.03,7.77,10.18,10.39,32.49
